job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level
11585,Mechanical Engineer,Finance,Singapore,2026,75.17,77.36,24.44,85234.63,76520.27,-10.22,0.39,29.27,6.11,2
11586,Customer Support Rep,Finance,Australia,2021,36.81,33.27,75.83,73918.36,87465.01,18.33,18.12,59.7,39.55,5
11587,HR Manager,Healthcare,Brazil,2020,23.0,27.4,47.8,142306.05,135233.79,-4.97,1.95,67.32,85.13,1
11588,Mechanical Engineer,Energy,Singapore,2022,56.35,61.83,60.84,119564.38,105967.2,-11.37,-11.0,80.22,80.15,1
11589,Marketing Specialist,Finance,Singapore,2021,15.78,12.73,66.65,40132.08,38308.34,-4.54,0.07,55.84,20.11,5
11590,Truck Driver,Education,USA,2022,37.66,30.29,76.65,46305.73,38186.9,-17.53,11.02,26.47,34.69,4
11591,Marketing Specialist,Healthcare,India,2026,28.02,27.27,69.02,36111.13,36373.56,0.73,9.6,83.83,26.67,3
11592,Data Analyst,Technology,Brazil,2026,62.68,65.91,40.6,102067.55,98162.17,-3.83,-2.63,58.53,64.04,1
11593,Software Engineer,Technology,Canada,2022,15.17,18.16,83.31,99596.92,99720.68,0.12,9.67,95.24,75.18,2
11594,Software Engineer,Technology,UK,2023,15.21,14.64,26.28,116612.58,125342.18,7.49,15.84,59.1,40.21,4
11595,Customer Support Rep,Healthcare,USA,2025,93.9,76.17,12.39,101848.7,84129.36,-17.4,4.29,87.7,44.06,4
11596,Mechanical Engineer,Transportation,Canada,2021,19.03,19.2,52.55,57506.54,57530.93,0.04,18.2,76.27,96.25,4
11597,Teacher,Manufacturing,Brazil,2020,65.44,56.46,41.99,89527.69,95938.29,7.16,0.74,16.49,87.2,5
11598,Accountant,Transportation,Germany,2021,58.62,47.57,61.08,141761.65,127744.67,-9.89,3.26,98.98,41.67,4
11599,Truck Driver,Transportation,Germany,2025,61.95,73.53,58.48,111140.88,122210.34,9.96,13.25,82.01,7.48,1
11600,Data Analyst,Retail,Germany,2020,65.4,66.59,53.39,130262.74,143950.16,10.51,-8.02,38.53,76.09,1
11601,Truck Driver,Education,Germany,2026,55.31,48.37,90.89,120396.91,135934.0,12.9,-0.57,34.84,99.08,5
11602,Financial Analyst,Energy,India,2022,74.34,85.18,0.91,145681.55,169631.72,16.44,21.46,18.88,60.94,1
11603,HR Manager,Healthcare,Singapore,2025,47.01,47.79,19.14,95177.09,101082.9,6.21,-0.9,64.32,89.43,3
11604,Accountant,Manufacturing,USA,2026,37.23,34.99,70.0,78849.57,73724.87,-6.5,-17.74,20.33,20.28,4
11605,HR Manager,Transportation,India,2022,52.23,54.5,59.02,53976.19,58249.75,7.92,3.79,87.49,55.75,2
11606,Financial Analyst,Manufacturing,Brazil,2026,73.06,78.17,41.23,123170.33,132976.23,7.96,0.56,39.66,79.46,1
11607,Teacher,Energy,Canada,2025,29.69,34.64,18.48,116279.35,113051.93,-2.78,4.47,39.87,20.26,2
11608,Financial Analyst,Education,Canada,2026,48.87,44.17,7.26,144370.7,155836.7,7.94,-8.91,38.92,28.18,1
11609,Mechanical Engineer,Retail,Japan,2022,51.71,45.39,64.85,40716.9,37673.24,-7.48,1.6,36.69,68.28,2
11610,Financial Analyst,Retail,Japan,2022,63.47,54.46,74.62,40114.36,40121.32,0.02,-10.07,97.41,97.36,2
11611,Financial Analyst,Energy,UK,2025,43.48,48.79,55.34,120203.71,136030.46,13.17,15.22,49.56,83.31,3
11612,Mechanical Engineer,Energy,Brazil,2024,41.2,44.59,87.02,108669.41,143142.02,31.72,15.94,73.79,9.22,5
11613,Accountant,Healthcare,Canada,2022,54.56,51.83,13.52,139503.85,95884.05,-31.27,3.28,58.82,62.25,3
11614,HR Manager,Technology,Canada,2021,23.62,24.81,35.25,115769.05,105278.74,-9.06,18.29,37.33,37.29,1
11615,Software Engineer,Technology,India,2022,40.29,34.08,69.83,83420.05,83705.32,0.34,-7.4,61.67,34.63,5
11616,Marketing Specialist,Transportation,India,2020,72.97,78.73,66.13,36401.32,40735.42,11.91,5.06,70.15,23.28,4
11617,Truck Driver,Education,Canada,2022,85.29,80.83,91.5,91471.96,96109.78,5.07,17.98,36.22,65.38,2
11618,Marketing Specialist,Technology,Australia,2023,10.67,12.1,96.58,54845.35,44569.35,-18.74,4.23,27.27,75.57,5
11619,Financial Analyst,Transportation,Singapore,2021,66.46,75.46,0.85,131741.04,130779.52,-0.73,-1.35,25.78,90.67,4
11620,Marketing Specialist,Healthcare,Germany,2021,50.37,49.73,44.42,78532.75,98954.89,26.0,-5.33,83.54,23.77,5
11621,Mechanical Engineer,Manufacturing,USA,2020,66.31,75.07,85.13,142988.4,164370.88,14.95,-4.58,93.4,9.13,2
11622,Mechanical Engineer,Education,Germany,2024,34.82,41.42,54.82,41012.61,43310.71,5.6,10.85,53.74,87.52,3
11623,Accountant,Education,Singapore,2025,31.4,29.62,21.6,78375.45,72805.26,-7.11,-6.82,72.13,43.01,2
11624,Truck Driver,Energy,Germany,2020,78.74,78.07,13.92,119051.58,117583.73,-1.23,-11.51,27.37,42.25,2
11625,Mechanical Engineer,Healthcare,Canada,2022,27.06,30.88,12.16,57011.37,62133.24,8.98,-3.9,66.73,13.63,5
11626,Truck Driver,Technology,India,2021,67.4,76.73,45.22,103419.84,81013.34,-21.67,9.87,10.23,18.63,1
11627,Data Analyst,Finance,Japan,2022,66.3,62.45,29.71,103668.0,100695.82,-2.87,10.86,30.08,90.2,1
11628,Truck Driver,Manufacturing,Germany,2022,79.15,85.56,55.72,81066.46,71153.69,-12.23,10.95,83.56,41.64,5
11629,Customer Support Rep,Transportation,UK,2022,77.83,87.54,7.53,111054.01,100058.68,-9.9,-8.83,76.01,95.74,5
11630,Accountant,Finance,Australia,2020,66.26,60.74,70.78,69330.5,62218.52,-10.26,3.36,85.09,64.69,3
11631,Teacher,Retail,Canada,2021,70.41,62.62,12.93,127854.59,114574.5,-10.39,9.4,11.31,54.23,5
11632,Truck Driver,Energy,India,2023,91.52,94.84,42.91,63846.2,57626.4,-9.74,-3.99,28.82,6.65,1
11633,Customer Support Rep,Education,Germany,2022,78.0,72.24,15.61,102503.75,104408.52,1.86,9.28,27.26,41.41,5
11634,Marketing Specialist,Finance,USA,2022,67.76,55.58,33.66,76540.28,92919.42,21.4,-12.29,54.43,16.27,3
11635,Financial Analyst,Healthcare,Australia,2023,39.19,37.13,92.93,119138.64,124019.97,4.1,12.15,15.12,47.41,2
11636,Truck Driver,Manufacturing,Singapore,2026,79.46,82.37,75.85,145432.1,154414.58,6.18,-3.64,80.5,81.11,3
11637,Customer Support Rep,Manufacturing,India,2023,55.64,48.28,79.6,107334.86,100394.89,-6.47,-9.57,36.79,91.48,1
11638,Accountant,Technology,UK,2024,66.26,76.4,5.16,109322.65,119233.64,9.07,-3.49,90.2,76.59,4
11639,Financial Analyst,Energy,Brazil,2022,73.76,70.77,62.42,86982.66,89040.66,2.37,17.38,73.89,63.09,2
11640,Truck Driver,Energy,Australia,2020,85.35,86.32,10.88,143866.82,164813.8,14.56,7.88,71.11,43.16,3
11641,Customer Support Rep,Transportation,Japan,2026,91.59,100.12,23.15,149497.58,149781.79,0.19,5.79,26.67,97.82,2
11642,Software Engineer,Energy,Australia,2020,7.13,7.53,83.71,129513.33,129382.66,-0.1,4.33,17.99,25.96,4
11643,Teacher,Finance,UK,2025,75.66,87.3,65.92,137809.02,150641.95,9.31,-0.21,71.65,73.4,5
11644,Mechanical Engineer,Transportation,Brazil,2022,16.0,15.04,4.87,48060.18,50918.41,5.95,-10.86,78.39,10.85,5
11645,HR Manager,Retail,India,2023,13.83,15.95,13.04,83796.76,84554.21,0.9,-4.99,19.56,76.23,3
11646,Marketing Specialist,Manufacturing,Germany,2020,15.99,15.54,42.06,140492.42,130124.01,-7.38,3.79,58.91,72.5,1
11647,Data Analyst,Education,Singapore,2026,23.61,24.64,12.17,81038.68,76829.92,-5.19,-2.67,67.69,75.36,5
11648,Mechanical Engineer,Retail,USA,2021,31.81,38.04,28.48,48017.51,49759.88,3.63,13.91,71.16,79.43,4
11649,Accountant,Finance,Brazil,2020,79.96,73.06,54.81,114510.82,109416.24,-4.45,-3.15,37.6,32.75,4
11650,Software Engineer,Manufacturing,Singapore,2021,50.27,52.14,71.59,91484.37,91736.16,0.28,11.07,64.32,29.83,2
11651,Customer Support Rep,Education,India,2024,29.11,32.79,85.65,132103.6,123686.91,-6.37,13.31,61.73,81.49,3
11652,Accountant,Healthcare,India,2023,53.78,63.64,67.77,97281.22,97393.03,0.11,6.65,97.03,1.21,3
11653,Teacher,Finance,Germany,2025,48.51,44.41,39.56,40551.23,42487.07,4.77,-11.16,74.92,91.03,1
11654,Truck Driver,Manufacturing,Brazil,2023,41.22,46.09,2.45,137258.45,152529.4,11.13,8.05,32.97,37.3,1
11655,HR Manager,Retail,Australia,2022,16.8,13.97,82.65,65639.35,68563.66,4.46,-16.46,70.36,4.66,3
11656,Customer Support Rep,Technology,USA,2023,65.2,68.07,85.04,48556.8,41940.17,-13.63,-21.27,86.28,36.25,3
11657,Mechanical Engineer,Energy,Japan,2023,15.67,16.31,66.2,99888.07,85014.62,-14.89,4.47,58.48,3.61,3
11658,Data Analyst,Retail,Singapore,2026,39.67,39.5,95.26,68394.43,69541.16,1.68,-7.53,29.34,53.94,3
11659,Data Analyst,Manufacturing,India,2023,40.67,43.3,37.3,37332.47,41163.6,10.26,7.73,57.29,25.02,2
11660,Customer Support Rep,Healthcare,Australia,2021,53.94,54.81,8.77,98170.25,110613.06,12.67,0.47,84.14,28.26,2
11661,Teacher,Manufacturing,USA,2022,47.66,39.91,99.77,108474.25,111523.72,2.81,3.06,41.48,27.53,4
11662,Mechanical Engineer,Energy,Brazil,2026,30.82,30.65,3.35,108174.26,114364.6,5.72,11.5,42.11,19.04,4
11663,Teacher,Technology,Japan,2020,32.0,27.82,85.09,80523.66,75724.96,-5.96,13.87,22.94,87.06,2
11664,Mechanical Engineer,Technology,Japan,2025,65.92,67.4,12.33,70360.48,71373.8,1.44,-11.07,94.77,62.31,4
11665,Teacher,Transportation,USA,2023,53.61,60.75,69.34,88291.41,88208.92,-0.09,-5.59,26.37,49.19,5
11666,Mechanical Engineer,Technology,Brazil,2022,11.54,10.86,5.53,47474.57,41617.05,-12.34,7.42,43.88,23.44,2
11667,Teacher,Finance,USA,2023,13.35,15.55,54.22,47865.43,44458.21,-7.12,10.32,28.59,60.16,5
11668,Marketing Specialist,Transportation,Australia,2022,39.85,46.14,59.67,51893.61,61030.45,17.61,3.04,64.01,32.12,2
11669,Accountant,Transportation,Canada,2023,37.05,39.51,51.9,38850.66,31336.98,-19.34,25.82,83.34,11.23,3
11670,Data Analyst,Retail,India,2021,5.0,5.64,21.12,33782.26,34989.59,3.57,2.42,25.4,32.0,3
11671,Software Engineer,Retail,Germany,2024,42.74,37.26,64.51,114800.7,111481.65,-2.89,3.07,46.18,69.86,4
11672,Financial Analyst,Retail,Brazil,2026,66.95,54.54,53.66,60882.76,66073.08,8.53,-19.88,76.17,3.98,2
11673,Mechanical Engineer,Transportation,USA,2020,21.93,22.95,44.09,55185.99,48812.95,-11.55,-12.7,14.42,73.86,1
11674,Data Analyst,Healthcare,USA,2024,69.45,82.74,31.12,145337.22,120368.57,-17.18,-9.07,84.85,79.18,4
11675,Data Analyst,Transportation,Germany,2024,33.24,32.54,96.84,79021.94,82268.25,4.11,11.03,19.62,15.9,5
11676,Data Analyst,Manufacturing,UK,2023,5.0,4.07,60.45,39240.47,37694.94,-3.94,-0.6,59.8,22.89,1
11677,Marketing Specialist,Finance,Brazil,2024,37.71,35.5,39.63,141483.28,156360.57,10.52,1.64,81.98,35.48,5
11678,Customer Support Rep,Finance,Brazil,2023,77.55,92.41,19.39,145666.08,139836.21,-4.0,7.81,81.51,10.23,5
11679,Accountant,Finance,Singapore,2022,12.08,13.36,89.5,78047.04,78578.5,0.68,1.68,31.0,54.38,1
11680,Data Analyst,Finance,Japan,2025,22.25,23.34,26.03,47811.61,49003.59,2.49,21.2,38.57,62.79,3
11681,Truck Driver,Transportation,USA,2020,45.1,42.67,37.58,57176.33,64664.93,13.1,2.54,97.39,21.94,5
11682,Software Engineer,Transportation,Japan,2025,65.72,59.88,46.99,42077.6,43116.07,2.47,29.59,71.1,60.04,3
11683,Accountant,Healthcare,Singapore,2021,78.7,87.2,96.55,93061.27,95495.35,2.62,-12.89,52.01,42.72,3
11684,Marketing Specialist,Finance,Australia,2021,38.08,42.82,74.11,107264.95,93500.66,-12.83,19.76,49.45,15.25,5
11685,Marketing Specialist,Manufacturing,UK,2024,50.53,43.26,91.53,79879.25,87864.61,10.0,20.8,79.32,74.94,1
11686,Teacher,Transportation,Australia,2026,10.22,8.85,32.59,37385.14,38558.9,3.14,-7.41,51.13,86.06,1
11687,Truck Driver,Energy,Germany,2020,40.67,41.25,86.17,37251.96,35897.1,-3.64,13.63,87.36,68.18,2
11688,Data Analyst,Energy,Canada,2024,47.1,38.58,94.12,81732.88,83864.72,2.61,1.17,88.01,92.95,2
11689,Data Analyst,Manufacturing,Australia,2021,35.45,34.08,58.34,65619.9,71079.13,8.32,-17.84,84.2,85.35,4
11690,Teacher,Healthcare,Australia,2022,19.18,16.38,18.42,101565.58,106408.82,4.77,-7.59,75.28,85.85,5
11691,Customer Support Rep,Energy,Singapore,2025,85.71,75.93,31.22,51799.81,57829.32,11.64,16.25,10.36,16.48,3
11692,Data Analyst,Finance,Brazil,2021,23.44,20.69,55.13,34850.66,34383.32,-1.34,17.92,63.44,57.98,3
11693,Teacher,Transportation,Australia,2020,41.55,42.67,7.61,76145.77,69309.27,-8.98,19.09,32.86,56.51,4
11694,Customer Support Rep,Finance,Japan,2021,58.36,59.14,95.84,47999.47,46300.81,-3.54,5.88,68.25,19.73,4
11695,Data Analyst,Education,Canada,2024,56.48,51.28,40.11,91891.43,77645.54,-15.5,13.49,24.11,63.52,2
11696,Teacher,Healthcare,Brazil,2020,40.93,33.69,53.69,86057.46,77620.44,-9.8,5.31,52.57,74.53,2
11697,HR Manager,Finance,Germany,2026,19.29,20.24,17.79,67091.01,75676.59,12.8,-1.67,30.35,26.37,3
11698,Software Engineer,Manufacturing,Germany,2022,60.91,66.84,50.62,67916.46,69963.99,3.01,19.05,39.73,31.48,4
11699,Software Engineer,Energy,Canada,2024,32.01,37.75,64.33,111523.51,114638.64,2.79,4.34,46.63,1.2,4
11700,Financial Analyst,Energy,Australia,2023,66.08,66.42,15.02,32752.34,26080.57,-20.37,0.81,16.5,64.53,3
11701,HR Manager,Transportation,Australia,2022,35.83,42.85,10.85,59534.75,67293.91,13.03,0.77,79.93,24.42,3
11702,Financial Analyst,Healthcare,India,2024,35.29,29.06,37.84,50199.01,50024.02,-0.35,-7.65,96.25,41.06,4
11703,Customer Support Rep,Healthcare,India,2026,56.37,52.79,49.23,101587.81,113156.3,11.39,4.72,88.21,36.96,2
11704,Mechanical Engineer,Education,Brazil,2024,33.02,36.05,91.05,132432.41,117895.67,-10.98,-8.68,76.26,31.74,4
11705,Truck Driver,Retail,USA,2026,84.64,84.95,29.27,64363.39,61837.57,-3.92,7.97,93.87,41.34,3
11706,Software Engineer,Manufacturing,India,2022,59.07,65.98,77.93,110934.41,83641.43,-24.6,4.88,62.27,52.7,1
11707,Customer Support Rep,Retail,Singapore,2022,49.57,49.44,36.51,108951.76,113970.29,4.61,10.38,40.66,50.94,1
11708,Financial Analyst,Transportation,Australia,2025,10.75,12.34,24.54,82930.98,86693.83,4.54,-3.85,59.08,36.48,4
11709,Marketing Specialist,Transportation,Germany,2024,47.46,41.17,77.56,61915.1,67030.51,8.26,7.38,13.47,38.75,4
11710,HR Manager,Retail,Japan,2023,19.44,22.62,36.01,55600.91,58260.81,4.78,24.55,83.52,75.31,1
11711,Customer Support Rep,Retail,India,2021,93.23,77.96,8.03,138883.28,137385.9,-1.08,10.26,51.03,36.87,3
11712,Customer Support Rep,Manufacturing,Canada,2026,79.44,88.04,22.04,76067.3,75527.25,-0.71,0.66,15.76,84.74,1
11713,Software Engineer,Transportation,Australia,2026,49.85,55.5,61.75,109665.28,106659.31,-2.74,8.49,52.03,66.75,4
11714,Accountant,Energy,Singapore,2026,77.61,62.53,48.76,149523.82,149772.08,0.17,-3.74,41.36,71.63,4
11715,Mechanical Engineer,Transportation,UK,2025,49.99,51.61,51.11,149047.79,137467.12,-7.77,5.71,39.0,78.07,1
11716,Teacher,Energy,USA,2026,53.99,57.96,92.18,83253.63,75655.97,-9.13,3.97,59.37,59.02,2
11717,Marketing Specialist,Manufacturing,Germany,2023,49.5,58.71,31.96,34141.58,31499.95,-7.74,11.52,84.61,90.64,4
11718,Truck Driver,Energy,Canada,2022,32.37,27.81,92.53,122484.53,135276.81,10.44,2.48,23.6,72.41,1
11719,Software Engineer,Retail,Germany,2024,5.86,5.78,72.9,37765.61,40048.31,6.04,-1.13,24.72,66.75,4
11720,Data Analyst,Finance,Brazil,2021,44.95,45.32,20.17,80032.82,87209.09,8.97,7.86,81.81,60.73,1
11721,Software Engineer,Manufacturing,Canada,2020,15.99,14.18,81.39,109730.65,112334.29,2.37,4.29,90.08,67.15,5
11722,Customer Support Rep,Education,Brazil,2021,50.85,46.96,93.94,83215.94,101286.55,21.72,3.87,17.76,65.26,4
11723,Data Analyst,Energy,Germany,2025,15.06,16.08,10.1,89424.98,70535.19,-21.12,31.94,78.11,75.45,2
11724,Software Engineer,Manufacturing,India,2025,49.45,52.05,90.44,99076.66,94117.76,-5.01,3.28,58.22,22.77,1
11725,Teacher,Transportation,Singapore,2022,37.09,30.41,64.09,136402.71,150452.93,10.3,-0.91,21.37,72.31,4
11726,Mechanical Engineer,Finance,Brazil,2022,15.58,14.08,36.02,48814.61,51633.53,5.77,-4.16,18.62,93.39,4
11727,Financial Analyst,Energy,Japan,2024,63.79,60.13,62.88,116329.93,136199.24,17.08,18.65,92.44,88.11,5
11728,Financial Analyst,Retail,Australia,2026,73.97,85.36,68.54,89010.65,102892.08,15.6,4.28,93.16,8.81,5
11729,Truck Driver,Education,Japan,2025,86.38,98.46,8.76,108785.66,107744.27,-0.96,-10.54,83.37,26.71,5
11730,Truck Driver,Finance,India,2022,52.32,44.81,29.16,138248.43,154167.67,11.51,16.97,32.49,14.62,5
11731,Data Analyst,Energy,Canada,2023,62.12,73.14,5.36,93619.42,108913.98,16.34,0.88,37.16,62.06,1
11732,Marketing Specialist,Technology,Singapore,2024,15.78,17.82,23.87,67671.11,59251.41,-12.44,-0.16,82.8,6.87,2
11733,Customer Support Rep,Education,India,2020,90.35,105.91,82.74,144257.49,149558.75,3.67,20.33,74.95,0.4,5
11734,Customer Support Rep,Healthcare,Japan,2025,72.98,59.61,88.77,137583.12,142250.98,3.39,-2.28,70.13,49.81,5
11735,Teacher,Transportation,Brazil,2026,11.75,9.94,65.93,93554.15,93778.68,0.24,-1.2,86.43,89.05,4
11736,Financial Analyst,Retail,UK,2020,58.79,62.61,76.91,46009.67,45717.17,-0.64,-8.81,50.59,18.44,1
11737,Customer Support Rep,Healthcare,Singapore,2026,72.48,79.47,27.08,67552.45,61650.45,-8.74,-4.58,42.82,44.11,3
11738,Software Engineer,Manufacturing,USA,2022,33.89,33.69,61.73,71292.19,96997.23,36.06,25.2,18.7,62.94,2
11739,HR Manager,Finance,India,2022,29.47,24.13,64.71,35810.13,43212.34,20.67,-4.92,99.87,51.51,2
11740,Software Engineer,Energy,Singapore,2022,22.27,22.2,19.57,82554.12,101442.27,22.88,10.71,38.17,73.59,1
11741,Customer Support Rep,Manufacturing,Australia,2021,71.46,70.43,64.01,130831.99,148411.43,13.44,24.61,65.93,67.56,5
11742,HR Manager,Education,Japan,2023,38.22,43.37,92.39,104623.58,107952.99,3.18,10.03,48.07,49.6,1
11743,Customer Support Rep,Transportation,India,2020,64.91,76.31,64.81,91025.28,94271.96,3.57,-3.05,59.93,94.0,5
11744,HR Manager,Healthcare,Japan,2020,33.94,37.95,28.25,50613.23,41861.43,-17.29,0.62,46.28,71.19,3
11745,Mechanical Engineer,Manufacturing,Brazil,2023,37.53,33.41,8.78,104607.11,105356.91,0.72,7.51,95.22,87.8,5
11746,Truck Driver,Transportation,India,2021,35.91,41.35,0.11,91156.9,107234.02,17.64,6.77,78.04,23.17,5
11747,Truck Driver,Transportation,Japan,2023,86.74,75.61,96.15,148215.27,163235.76,10.13,18.41,98.13,24.2,2
11748,Data Analyst,Manufacturing,Australia,2022,44.99,43.3,16.76,45332.67,40754.3,-10.1,12.47,63.94,23.76,3
11749,Teacher,Finance,Canada,2025,41.77,45.82,52.81,134577.0,115841.58,-13.92,6.2,90.74,41.79,2
11750,Data Analyst,Education,Germany,2025,60.72,54.22,63.62,49833.13,49951.58,0.24,3.72,11.21,55.17,5
11751,Customer Support Rep,Retail,Brazil,2026,31.99,35.67,29.27,71321.08,67795.6,-4.94,1.83,55.03,44.77,5
11752,Marketing Specialist,Education,Germany,2020,47.76,50.17,8.86,79621.02,66101.24,-16.98,13.89,27.23,60.63,2
11753,Software Engineer,Technology,Brazil,2026,50.29,55.33,32.56,41875.95,42922.17,2.5,10.53,95.36,14.56,3
11754,Marketing Specialist,Technology,Canada,2020,56.01,49.21,86.64,92343.5,99386.27,7.63,5.58,37.36,61.9,1
11755,Accountant,Retail,India,2025,20.1,19.0,19.48,54157.3,47318.45,-12.63,14.53,32.59,80.8,4
11756,Software Engineer,Manufacturing,Singapore,2025,33.17,31.58,81.52,88645.02,83646.23,-5.64,14.78,96.57,92.37,3
11757,Accountant,Manufacturing,Japan,2025,67.65,59.88,72.75,128113.17,115851.11,-9.57,1.36,34.27,58.56,2
11758,Customer Support Rep,Finance,Germany,2022,42.62,45.38,39.19,57070.48,53160.79,-6.85,6.82,66.24,97.44,2
11759,HR Manager,Finance,Canada,2025,59.8,55.69,90.13,93341.38,71933.04,-22.94,10.35,14.7,27.0,4
11760,Data Analyst,Energy,Singapore,2021,57.28,51.78,41.24,106079.03,115183.3,8.58,-0.99,90.88,6.17,1
11761,Truck Driver,Energy,Canada,2025,65.22,61.29,55.43,95618.84,98493.15,3.01,-9.44,90.58,19.23,2
11762,Marketing Specialist,Healthcare,India,2020,28.91,23.87,49.17,134411.78,106511.62,-20.76,11.3,91.52,53.23,1
11763,Truck Driver,Healthcare,Japan,2022,93.16,102.48,91.13,107797.33,107956.2,0.15,7.84,67.65,13.42,5
11764,Accountant,Finance,Australia,2020,75.57,70.58,66.5,73263.05,75082.52,2.48,12.93,96.09,50.36,4
11765,Mechanical Engineer,Technology,Japan,2025,44.53,42.01,32.9,44799.72,49327.5,10.11,-11.0,17.6,18.6,5
11766,Teacher,Manufacturing,India,2021,70.2,58.72,24.13,30456.25,32709.17,7.4,9.61,89.16,90.02,2
11767,HR Manager,Technology,Canada,2024,38.25,39.16,67.78,139756.9,139013.91,-0.53,19.44,55.87,33.63,4
11768,Data Analyst,Transportation,Australia,2020,5.0,4.29,33.16,102708.14,108813.84,5.94,8.25,59.91,39.41,5
11769,Teacher,Transportation,UK,2023,58.4,55.87,10.85,30493.56,32244.12,5.74,8.0,71.03,2.76,1
11770,HR Manager,Education,Japan,2020,25.36,29.88,70.97,118495.2,95281.06,-19.59,-12.05,12.08,93.72,4
11771,Mechanical Engineer,Transportation,Brazil,2023,19.14,18.76,60.0,149246.28,174015.87,16.6,-4.91,95.74,57.15,2
11772,Customer Support Rep,Energy,Brazil,2022,62.4,64.23,81.79,35108.61,32787.32,-6.61,10.25,79.05,80.01,4
11773,Truck Driver,Finance,Japan,2020,68.83,67.15,73.25,32286.75,28334.43,-12.24,11.8,69.44,13.78,2
11774,Data Analyst,Manufacturing,India,2023,12.57,12.33,52.99,79957.83,75485.52,-5.59,6.39,27.4,0.37,4
11775,Truck Driver,Technology,Japan,2025,64.62,69.55,48.36,85347.19,69632.67,-18.41,-3.34,62.95,0.61,1
11776,Software Engineer,Healthcare,UK,2025,41.68,41.51,62.55,132531.67,138413.99,4.44,9.75,47.03,39.0,4
11777,Marketing Specialist,Transportation,UK,2025,24.48,19.89,50.52,146965.78,151407.8,3.02,21.05,36.82,12.19,3
11778,HR Manager,Education,UK,2023,28.47,28.86,62.41,73911.75,71737.34,-2.94,0.1,33.13,53.51,5
11779,HR Manager,Manufacturing,USA,2025,17.23,15.77,34.36,93267.25,85794.98,-8.01,0.39,12.29,17.3,1
11780,Customer Support Rep,Energy,Brazil,2025,82.73,77.78,53.9,88802.79,95435.86,7.47,0.13,94.48,21.24,1
11781,Teacher,Retail,Singapore,2022,66.52,73.33,83.83,79063.71,71349.22,-9.76,10.86,97.13,72.27,5
11782,HR Manager,Finance,Brazil,2023,15.36,17.68,95.91,70037.38,71639.58,2.29,5.18,50.59,66.57,5
11783,HR Manager,Energy,Canada,2024,41.67,34.6,50.96,129210.6,128286.59,-0.72,-0.56,84.01,35.34,2
11784,Accountant,Technology,Germany,2025,78.42,74.75,78.31,59469.53,66743.57,12.23,-4.28,15.13,9.38,5
11785,Accountant,Healthcare,Singapore,2024,28.67,25.82,6.6,146625.38,161811.04,10.36,-4.61,45.37,99.1,4
11786,Financial Analyst,Energy,USA,2025,19.83,18.83,43.17,116077.65,135384.13,16.63,4.73,85.71,28.92,2
11787,Truck Driver,Education,Australia,2025,81.27,81.0,7.65,65643.18,62651.55,-4.56,17.43,18.39,63.84,4
11788,Financial Analyst,Education,Canada,2022,69.52,59.31,54.3,54931.53,49778.11,-9.38,-12.68,10.47,35.57,4
11789,Teacher,Education,Germany,2020,31.66,33.79,88.01,42630.68,35012.59,-17.87,3.63,98.88,78.03,5
11790,Accountant,Retail,Singapore,2022,18.25,17.29,11.12,124443.07,151810.33,21.99,3.07,61.74,18.26,2
11791,Software Engineer,Finance,Germany,2021,5.0,5.74,9.24,124975.38,129762.68,3.83,1.65,63.44,39.92,2
11792,Accountant,Education,Japan,2022,56.08,51.01,41.86,128850.11,140182.82,8.8,14.67,24.73,98.3,1
11793,HR Manager,Finance,UK,2021,57.35,54.4,35.09,92722.45,94559.8,1.98,-0.59,82.16,90.53,4
